word	rank	similar_word	dist	ipa	freq	n_utts
पूर्वजहरूबाट	1	पूर्वजहरूको	0.0878	puːrrwɟʌhəɾuːkoː	3	3
पूर्वजहरूबाट	2	पुस्तकहरूलाई	0.0952	pustəkəhəɾuːlaːi	4	4
पूर्वजहरूबाट	3	पत्रिकाहरूलाई	0.0967	pətɾɪkaːhəɾuːlaːi	1	1
पूर्वजहरूबाट	4	पर्वतहरूमा	0.1012	pərrwtʌhəɾuːmaː	2	2
पूर्वजहरूबाट	5	प्रदेशहरूबाट	0.1012	pɾədeːʃəhəɾuːbaːʈ	4	4
पूर्वी	1	पूर्वज	0.0417	puːrrwɟ	12	12
पूर्वी	2	पूर्वल	0.0521	puːrrwl	3	3
पूर्वी	3	पुर्जी	0.0556	purrɟi	3	3
पूर्वी	4	पूर्णी	0.0625	puːrrɳi	2	2
पूर्वी	5	पर्यो	0.0694	pʌrrjoː	96	96
पृथ्वीसँग	1	पृथ्वीराज	0.0486	pɾɪtʰwɪːɾaːɟ	7	7
पृथ्वीसँग	2	पृथ्वीतल	0.0625	pɾɪtʰwɪːtəl	1	1
पृथ्वीसँग	3	पृथ्वीबाट	0.0648	pɾɪtʰwɪːbaːʈ	12	12
पृथ्वीसँग	4	पृथ्वीलाई	0.0741	pɾɪtʰwɪːlaːiː	29	29
पृथ्वीसँग	5	पृथ्वीलाल	0.0764	pɾɪtʰwɪːlaːl	4	4
पेटभरि	1	पतझर	0.0417	pʌtəɟʰəɾə	4	4
पेटभरि	2	पदभार	0.0521	pədəbʰaːɾə	5	5
पेटभरि	3	पाटकर	0.0521	paːʈəkəɾə	2	2
पेटभरि	4	पडसरी	0.0547	pʌɖəsəɾi	1	1
पेटभरि	5	पाथिभरा	0.0573	paːtʰɪbʰəɾaː	1	1
पेप	1	पाप	0.0278	paːp	39	39
पेप	2	पोप	0.0278	poːp	11	11
पेप	3	पप	0.0278	pʌp	8	8
पेप	4	पीप	0.0278	pɪːp	2	2
पेप	5	पिप	0.0417	pɪp	3	3
पेशको	1	पेटको	0.0208	peːʈəkoː	7	7
पेशको	2	पेशेका	0.0347	peːʃeːkaː	2	2
पेशको	3	पेटका	0.0347	peːʈəkaː	1	1
पेशको	4	पेजको	0.0382	peːɟəkoː	6	6
पेशको	5	पातको	0.0417	paːtəkoː	26	26
पैाडेलले	1	प्राचीनकालमा	0.0946	pɾaːcɪːnəkaːləmaː	7	7
पैाडेलले	2	प्रचीनकालमा	0.1042	pɾəcɪːnəkaːləmaː	1	1
पैाडेलले	3	प्रचलनहरू	0.1074	pɾʌcələnəhəɾuː	2	2
पैाडेलले	4	प्रकाशनबिना	0.1122	pɾəkaːʃənəbɪnaː	1	1
पैाडेलले	5	प्रयासहरूले	0.1138	pɾəjaːsəhəɾuːleː	2	2
पोखरेलको	1	पोखराथोक	0.0542	poːkʰəɾaːtʰoːkə	7	7
पोखरेलको	2	पहिरनको	0.0583	pʌhɪɾənəkoː	3	3
पोखरेलको	3	पोखरीसँगै	0.0583	poːkʰəɾɪːʃʌ̃ɡɛː	1	1
पोखरेलको	4	पोखरापछि	0.0646	poːkʰəɾaːpəcʰɪ	2	2
पोखरेलको	5	पोखरणमा	0.0688	poːkʰəɾəɳəmaː	1	1
पोथ्रा	1	पेत्रा	0.025	peːtɾaː	4	4
पोथ्रा	2	पात्रो	0.0417	paːtɾoː	3	3
पोथ्रा	3	पौत्र	0.0417	pɔːtɾə	1	1
पोथ्रा	4	पत्र	0.05	pʌtɾə	53	51
पोथ्रा	5	पात्र	0.05	paːtɾə	42	42
पोल्लाची	1	पल्लभी	0.0521	pʌllləbʰiː	1	1
पोल्लाची	2	पर्दाका	0.0781	pərrdaːkaː	3	3
पोल्लाची	3	पौडेलजी	0.0807	pɔːɖeːləɟiː	4	4
पोल्लाची	4	पर्साको	0.0833	pərrsaːkoː	1	1
पोल्लाची	5	पल्लवो	0.0833	pəllləwoː	1	1
पौड्यालको	1	पौड्यालजी	0.025	pɔːɖɖjaːləɟi	1	1
पौड्यालको	2	पटियालाको	0.0563	pəʈɪjaːlaːkoː	5	5
पौड्यालको	3	पटियालाका	0.0646	pəʈɪjaːlaːkaː	1	1
पौड्यालको	4	पश्चातको	0.075	pəʃʃcaːtəkoː	1	1
पौड्यालको	5	पर्यायका	0.0771	pərrjaːjəkaː	3	3
प्याजीकाने	1	प्यागोडामा	0.0648	pːjaːɡoːɖaːmaː	2	2
प्याजीकाने	2	प्याथोलोजी	0.1273	pːjaːtʰoːloːɟi	1	1
प्याजीकाने	3	प्यासिफिक	0.1296	pːjaːsɪpʰɪkə	1	1
प्याजीकाने	4	प्युठानमा	0.1319	pːjuʈʰaːnəmaː	5	5
प्याजीकाने	5	प्याराडाइज	0.1343	pːjaːɾaːɖaːɪɟ	2	2
प्यो	1	प्याज	0.25	pːjaːɟ	26	26
प्यो	2	प्याङ	0.25	pːjaːŋ	4	4
प्यो	3	प्याएँ	0.25	pːjaːẽ	2	2
प्यो	4	प्यान	0.2552	pːjaːn	4	4
प्रकाशपुरमा	1	प्रकाशनबिना	0.0641	pɾəkaːʃənəbɪnaː	1	1
प्रकाशपुरमा	2	प्रदेशहरूमा	0.0689	pɾədeːʃəhəɾuːmaː	9	9
प्रकाशपुरमा	3	प्रजातिहरूमा	0.0705	pɾəɟaːtɪhəɾuːmaː	1	1
प्रकाशपुरमा	4	प्रचीनकालमा	0.0753	pɾəcɪːnəkaːləmaː	1	1
प्रकाशपुरमा	5	प्राचीनकालमा	0.0849	pɾaːcɪːnəkaːləmaː	7	7
प्रक्रियाको	1	प्रकृयाको	0.0	pɾəkɾɪjaːkoː	2	2
प्रक्रियाको	2	प्रक्रियाका	0.0083	pɾəkɾɪjaːkaː	9	9
प्रक्रियाको	3	प्रकृयाका	0.0083	pɾəkɾɪjaːkaː	2	2
प्रक्रियाको	4	प्रक्रियामा	0.0375	pɾəkɾɪjaːmaː	18	18
प्रक्रियाको	5	प्रकृयामा	0.0375	pɾəkɾɪjaːmaː	2	2
प्रचलनमा	1	प्रकरणमा	0.0189	pɾʌkəɾəɳəmaː	5	5
प्रचलनमा	2	प्रचलनले	0.0284	pɾʌcələnəleː	1	1
प्रचलनमा	3	प्रचलनको	0.0341	pɾʌcələnəkoː	2	2
प्रचलनमा	4	प्रबलतम	0.0379	pɾʌbələtəmə	1	1
प्रचलनमा	5	प्रकाशनमा	0.0417	pɾəkaːʃənəmaː	5	5
प्रजातिको	1	प्रजातिका	0.0093	pɾəɟaːtɪkaː	34	34
प्रजातिको	2	प्रगतिको	0.0231	pɾʌɡətɪkoː	8	8
प्रजातिको	3	प्रयासको	0.0324	pɾəjaːsəkoː	4	4
प्रजातिको	4	प्रचारको	0.0347	pɾəcaːɾəkoː	2	2
प्रजातिको	5	प्रकाशको	0.037	pɾəkaːʃəkoː	28	28
प्रणालीले	1	प्रणालीमा	0.0347	pɾəɳaːlɪːmaː	15	15
प्रणालीले	2	प्रणयीले	0.0394	pɾəɳəjɪːleː	1	1
प्रणालीले	3	प्रणालिमा	0.0394	pɾəɳaːlɪmaː	1	1
प्रणालीले	4	प्रजातिले	0.0417	pɾəɟaːtɪleː	2	2
प्रणालीले	5	प्रणालीको	0.0486	pɾəɳaːlɪːkoː	28	28
प्रतिदिनको	1	प्रतिनीधिको	0.0341	pɾətɪnɪːdʰɪkoː	1	1
प्रतिदिनको	2	प्रतिशतको	0.0379	pɾʌtɪʃətəkoː	5	5
प्रतिदिनको	3	प्रचलनको	0.0398	pɾʌcələnəkoː	2	2
प्रतिदिनको	4	प्रजननको	0.0398	pɾʌɟənənəkoː	1	1
प्रतिदिनको	5	प्रतिनीधिक	0.0455	pɾətɪnɪːdʰɪkə	1	1
प्रतिभाहरू	1	प्रतीकहरू	0.0379	pɾətɪːkəhəɾuː	2	2
प्रतिभाहरू	2	प्रसादहरू	0.0511	pɾəsaːdəhəɾuː	2	2
प्रतिभाहरू	3	प्रतिभाशाली	0.053	pɾətɪbʰaːʃaːli	2	2
प्रतिभाहरू	4	प्रदेशहरू	0.0549	pɾədeːʃəhəɾuː	4	4
प्रतिभाहरू	5	प्रधानहरू	0.0587	pɾədʰaːnəhəɾuː	1	1
प्रतिवेदनहरू	1	प्रतियोगिताहरू	0.0486	pɾətɪjoːɡɪtaːhəɾuː	6	6
प्रतिवेदनहरू	2	प्रदर्शनहरू	0.0667	pɾədʌrrʃənəhəɾuː	6	6
प्रतिवेदनहरू	3	प्रतिघनमिटर	0.0722	pɾʌtɪɡʰənəmɪʈəɾə	3	3
प्रतिवेदनहरू	4	प्रयोगशालाहरू	0.0958	pɾəjoːɡəʃaːlaːhəɾuː	3	3
प्रतिवेदनहरू	5	प्रतिष्ठानहरू	0.1014	pɾətɪʂʈʰaːnəhəɾuː	1	1
प्रतिस्पर्धालाई	1	प्रतिस्पर्धाबाट	0.0389	pɾətɪspərrdʰaːbaːʈ	1	1
प्रतिस्पर्धालाई	2	प्रतिस्पर्धाले	0.0667	pɾətɪspərrdʰaːleː	5	5
प्रतिस्पर्धालाई	3	प्रतिस्पर्धामा	0.0764	pɾətɪspərrdʰaːmaː	2	2
प्रतिस्पर्धालाई	4	प्रतिस्पर्धीले	0.0778	pɾətɪspərrdʰɪːleː	1	1
प्रतिस्पर्धालाई	5	प्रतिस्पर्धाको	0.0903	pɾətɪspərrdʰaːkoː	5	5
प्रथमले	1	प्रदिपले	0.0324	pɾʌdɪpəleː	1	1
प्रथमले	2	प्रधानले	0.0347	pɾədʰaːnəleː	5	5
प्रथमले	3	प्रथमको	0.0486	pɾʌtʰəməkoː	3	3
प्रथमले	4	प्रथमका	0.0486	pɾʌtʰəməkaː	2	2
प्रथमले	5	प्रतिपदा	0.0509	pɾʌtɪpədaː	1	1
प्रदुर्भाव	1	प्रादुर्भाव	0.0114	pɾaːdurrbʰaːwə	2	2
प्रदुर्भाव	2	प्रबर्धक	0.0644	pɾəbʌrrdʰəkə	2	2
प्रदुर्भाव	3	प्रतिरोधक	0.0966	pɾətɪɾoːdʰəkə	1	1
प्रदुर्भाव	4	प्रवर्तक	0.0985	pɾəwʌrrtəkə	7	7
प्रदुर्भाव	5	प्रदर्शनी	0.1023	pɾədʌrrʃəniː	11	11
प्रध्युमा	1	पृथ्वीमा	0.0625	pɾɪtʰwɪːmaː	52	52
प्रध्युमा	2	प्रत्यय	0.0833	pɾʌtːjəjə	6	6
प्रध्युमा	3	प्रान्तमा	0.0859	pɾaːntəmaː	12	12
प्रध्युमा	4	प्रश्नमा	0.0859	pɾʌʃnəmaː	4	4
प्रध्युमा	5	प्राप्तिमा	0.0937	pɾaːptɪmaː	2	2
प्रभावका	1	प्रभावको	0.0093	pɾəbʰaːwəkoː	3	3
प्रभावका	2	प्रभावमा	0.0324	pɾəbʰaːwəmaː	8	8
प्रभावका	3	प्रमेयको	0.0463	pɾəmeːjəkoː	4	4
प्रभावका	4	प्रभावले	0.0486	pɾəbʰaːwəleː	28	28
प्रभावका	5	प्रमाणका	0.0509	pɾəmaːɳəkaː	1	1
प्रमाणपत्रसम्मको	1	प्रयोगकर्ताहरुको	0.1349	pɾəjoːɡəkərrtaːhəɾukoː	1	1
प्रमाणपत्रसम्मको	2	प्रयोगकर्ताहरूको	0.1371	pɾəjoːɡəkərrtaːhəɾuːkoː	2	2
प्रमाणपत्रसम्मको	3	प्रजातन्त्रप्रतिको	0.1404	pɾəɟaːtəntɾʌpɾətɪkoː	1	1
प्रमाणपत्रसम्मको	4	पर्वतमालासम्मको	0.148	pərrwtʌmaːlaːsəmməkoː	3	3
प्रमाणपत्रसम्मको	5	प्रचारप्रसारपछि	0.1568	pɾəcaːɾəpɾəsaːɾəpəcʰɪ	2	2
प्रयागबाट	1	प्रवासबाट	0.0437	pɾəwaːsəbaːʈ	1	1
प्रयागबाट	2	प्रहारबाट	0.0458	pɾəhaːɾəbaːʈ	3	3
प्रयागबाट	3	प्रवेशबाट	0.0479	pɾəweːʃəbaːʈ	3	3
प्रयागबाट	4	प्रकाशबाट	0.0479	pɾəkaːʃəbaːʈ	2	2
प्रयागबाट	5	प्रभावबाट	0.05	pɾəbʰaːwəbaːʈ	15	15
प्रयोगले	1	प्रयोगमा	0.0347	pɾəjoːɡəmaː	34	34
प्रयोगले	2	प्रयासले	0.044	pɾəjaːsəleː	5	5
प्रयोगले	3	प्रयागमा	0.044	pɾəjaːɡəmaː	1	1
प्रयोगले	4	प्रयोगको	0.0486	pɾəjoːɡəkoː	20	20
प्रयोगले	5	प्रयोगका	0.0486	pɾəjoːɡəkaː	12	12
प्रवर्तनका	1	प्रदर्शनका	0.0433	pɾədʌrrʃənəkaː	2	2
प्रवर्तनका	2	प्रदर्शनको	0.0497	pɾədʌrrʃənəkoː	3	3
प्रवर्तनका	3	प्रदर्शनमा	0.0657	pɾədʌrrʃənəmaː	6	6
प्रवर्तनका	4	परिवर्तनका	0.0714	pəɾɪwʌrrtənəkaː	16	16
प्रवर्तनका	5	परिवर्तनको	0.0774	pəɾɪwʌrrtənəkoː	23	23
प्रवृत्तिको	1	प्रवृत्तिका	0.0076	pɾəwɾɪttɪkaː	2	2
प्रवृत्तिको	2	प्रवृत्तिमा	0.0341	pɾəwɾɪttɪmaː	3	3
प्रवृत्तिको	3	प्रवृत्तिले	0.0398	pɾəwɾɪttɪleː	2	2
प्रवृत्तिको	4	प्रवित्तिको	0.0795	pɾəwɪttɪkoː	3	3
प्रवृत्तिको	5	प्रवर्तक	0.0852	pɾəwʌrrtəkə	7	7
प्रशासन	1	प्रशासित	0.026	pɾəʃaːsɪt	1	1
प्रशासन	2	प्रशोधन	0.0312	pɾəʃoːdʰən	4	4
प्रशासन	3	प्रशारण	0.0312	pɾəʃaːɾəɳ	3	3
प्रशासन	4	प्रसाधन	0.0312	pɾəsaːdʰən	1	1
प्रशासन	5	प्रकाशन	0.0391	pɾəkaːʃən	183	179
प्रसङ्गले	1	प्रसङ्गमा	0.0312	pɾəsʌŋɡəmaː	7	7
प्रसङ्गले	2	प्रसङ्गको	0.0437	pɾəsʌŋɡəkoː	2	2
प्रसङ्गले	3	प्रचण्डले	0.05	pɾəcʌɳɖəleː	6	6
प्रसङ्गले	4	प्रोजेक्टले	0.0792	pɾoːɟeːkʈəleː	1	1
प्रसङ्गले	5	प्रदक्षिणा	0.0875	pɾədʌkʂɪɳaː	1	1
प्रस्तरको	1	प्रस्तुतिको	0.0437	pɾʌstutɪkoː	3	3
प्रस्तरको	2	प्रस्तावको	0.05	pɾəstaːwəkoː	4	4
प्रस्तरको	3	प्लास्टिकको	0.0646	plaːsʈɪkəkoː	1	1
प्रस्तरको	4	प्रत्ययका	0.0729	pɾʌtːjəjəkaː	2	2
प्रस्तरको	5	प्रस्तुतिमा	0.0813	pɾʌstutɪmaː	2	2
प्रहारबाट	1	प्रकारबाट	0.0125	pɾəkaːɾəbaːʈ	8	8
प्रहारबाट	2	प्रकाशबाट	0.0396	pɾəkaːʃəbaːʈ	2	2
प्रहारबाट	3	प्रवासबाट	0.0396	pɾəwaːsəbaːʈ	1	1
प्रहारबाट	4	प्रणालीबाट	0.0437	pɾəɳaːlɪːbaːʈ	7	7
प्रहारबाट	5	प्रयागबाट	0.0458	pɾəjaːɡəbaːʈ	1	1
प्राणीको	1	प्रनिको	0.0268	pɾʌnɪkoː	1	1
प्राणीको	2	प्रेमीको	0.0298	pɾeːmɪːkoː	1	1
प्राणीको	3	प्रालिको	0.0327	pɾaːlɪkoː	2	2
प्राणीको	4	प्रेमीका	0.0417	pɾeːmɪːkaː	5	5
प्राणीको	5	प्रतिको	0.0446	pɾʌtɪkoː	15	15
प्राप्ति	1	प्राप्त	0.0139	pɾaːptə	528	528
प्राप्ति	2	प्रप्त	0.0278	pɾʌptə	2	2
प्राप्ति	3	प्रान्त	0.0521	pɾaːntə	37	37
प्राप्ति	4	प्रेस्ट	0.066	pɾeːsʈə	4	4
प्राप्ति	5	प्रस्ट	0.066	pɾʌsʈə	1	1
प्रावधानहरू	1	प्रचलनहरू	0.0513	pɾʌcələnəhəɾuː	2	2
प्रावधानहरू	2	प्रोफेसरहरू	0.0785	pɾoːpʰeːsəɾəhəɾuː	2	2
प्रावधानहरू	3	प्रोटोकलहरू	0.0865	pɾoːʈoːkələhəɾuː	1	1
प्रावधानहरू	4	प्रयत्नहरू	0.0994	pɾəjʌtnəhəɾuː	1	1
प्रावधानहरू	5	प्रतिलिपिहरू	0.0994	pɾʌtɪlɪpɪhəɾuː	1	1
प्रेतावस्था	1	प्रतिवद्ध	0.0667	pɾətɪwʌdːdʰə	4	4
प्रेतावस्था	2	प्रतिवन्ध	0.0708	pɾətɪwʌndʰə	1	1
प्रेतावस्था	3	प्रतिघण्टा	0.0938	pɾətɪɡʰʌɳʈaː	1	1
प्रेतावस्था	4	प्रतिबन्ध	0.1	pɾətɪbʌndʰə	39	39
प्रेतावस्था	5	प्रेमदत्त	0.1	pɾeːmədʌttə	1	1
प्रेषकले	1	प्रदिपले	0.0556	pɾʌdɪpəleː	1	1
प्रेषकले	2	प्रतिकर	0.0579	pɾʌtɪkəɾə	1	1
प्रेषकले	3	प्रथमले	0.0602	pɾʌtʰəməleː	1	1
प्रेषकले	4	प्रयोगले	0.0625	pɾəjoːɡəleː	24	24
प्रेषकले	5	प्लेटहरू	0.0648	pleːʈəhəɾuː	1	1
प्रोत्साहनका	1	प्रशासनका	0.0473	pɾəʃaːsənəkaː	5	5
प्रोत्साहनका	2	प्रकाशनका	0.053	pɾəkaːʃənəkaː	1	1
प्रोत्साहनका	3	प्रशासनको	0.0549	pɾəʃaːsənəkoː	8	8
प्रोत्साहनका	4	प्रसाशनिक	0.0549	pɾəsaːʃənɪkə	2	2
प्रोत्साहनका	5	प्रकाशनको	0.0606	pɾəkaːʃənəkoː	12	12
