word	ipa	status
संस्कृतिहरू	sənskɾɪtɪhəɾuː	ok
संस्थानका	sənstʰaːnəkaː	ok
संस्थानको	sənstʰaːnəkoː	ok
संस्थानमा	sənstʰaːnəmaː	ok
संस्थानहरू	sənstʰaːnəhəɾuː	ok
संस्थाहरूका	sənstʰaːhəɾuːkaː	ok
संहिता	sʌŋhɪtaː	ok
सकाएका	səkaːeːkaː	ok
सकेपछि	səkeːpəcʰɪ	ok
सक्खरमा	sʌkkʰəɾəmaː	ok
सक्तैनौँ	səktɛːnɔ̃	ok
सक्दछु	sʌkdəcʰu	ok
सक्दथे	sʌkdətʰeː	ok
सक्नहुन्छ	səknəhuncʰə	ok
सक्यौं	səkːjɔːn	ok
सक्रियताको	səkɾɪjətaːkoː	ok
सक्ला	sʌklaː	ok
सगरमाथादेखि	səɡəɾəmaːtʰaːdeːkʰɪ	ok
सगरमाथालगायत	səɡəɾəmaːtʰaːləɡaːjət	ok
सघाउन	səɡʰaːʊn	ok
सघाउने	səɡʰaːʊneː	ok
सङ्कटाको	səŋkəʈaːkoː	ok
सङ्कलनद्वारा	səŋkələnədːwaːɾaː	ok
सङ्क्रमणलाई	səŋkɾəməɳəlaːi	ok
सङ्क्रान्ति	səŋkɾaːntɪ	ok
सङ्क्रान्तिका	səŋkɾaːntɪkaː	ok
सङ्क्षिप्त	səŋkʂɪptə	ok
सङ्क्षेप	səŋkʂeːp	ok
सङ्खाकार	səŋkʰaːkaːɾə	ok
सङ्ख्यादेखि	səŋkʰjaːdeːkʰɪ	ok
सङ्ख्याले	səŋkʰjaːleː	ok
सङ्ख्याहरूमा	səŋkʰjaːhəɾuːmaː	ok
सङ्ग	sʌŋɡə	ok
सङ्गठनका	sʌŋɡəʈʰənəkaː	ok
सङ्गठनहरूले	səŋɡəʈʰənəhəɾuːleː	ok
सङ्गमबाट	səŋɡəməbaːʈ	ok
सङ्ग्रहालयको	səŋɡɾəhaːləjəkoː	ok
सङ्युक्त	səŋjuktə	ok
सचेतक	səceːtəkə	ok
सजायका	səɟaːjəkaː	ok
सजिएका	səɟɪʲeːkaː	ok
सजिन्छन्	səɟɪncʰən	ok
सजिला	sʌɟɪlaː	ok
सञ्चयकर्ता	səɲcəjəkʌrrtaː	ok
सञ्चारग्रामको	səɲcaːɾəɡɾaːməkoː	ok
सञ्चित	sʌɲcɪt	ok
सञ्जीवनीमा	səɲɟɪːwənɪːmaː	ok
सटिक	sʌʈɪkə	ok
सतलज	sʌtələɟ	ok
सतहमाथिको	sətəhəmaːtʰɪkoː	ok
सताउँछ	sətaːũcʰə	ok
सत्तरीको	səttəɾɪːkoː	ok
सत्ताइस	sʌttaːɪs	ok
सत्ताईसौँ	səttaːɪːsɔ̃	ok
सत्पुत्रका	sətputɾəkaː	ok
सत्यतथ्य	sətːjətʌtʰjə	ok
सत्यता	sʌtːjətaː	ok
सत्यनारायण	sətːjənaːɾaːjəɳ	ok
सत्ययुगको	sʌtːjəjuɡəkoː	ok
सत्याग्रहमा	sətːjaːɡɾəhəmaː	ok
सत्यानास	sətːjaːnaːs	ok
सद्काएफित्र	sədkaːeːpʰɪtɾə	ok
सधैँको	sədʰɛ̃koː	ok
सनत	sʌnət	ok
सनद	sʌnəd	ok
सनपाटबाट	sənəpaːʈəbaːʈ	ok
सनसाइनमा	sənəsaːɪnəmaː	ok
सन्जम	sʌnɟəmə	ok
सन्जिता	sʌnɟɪtaː	ok
सन्डहाइम	sənɖəhaːɪmə	ok
सन्तले	sʌntəleː	ok
सन्तहरूमा	səntəhəɾuːmaː	ok
सन्तानहरूमा	səntaːnəhəɾuːmaː	ok
सन्थाल	səntʰaːl	ok
सन्थालहरूले	səntʰaːləhəɾuːleː	ok
सन्दर्भित	səndʌrrbʰɪt	ok
सन्देशहरू	səndeːʃəhəɾuː	ok
सन्धिहरूको	səndʰɪhəɾuːkoː	ok
सन्यासीको	sənjaːsɪːkoː	ok
सपने	sʌpəneː	ok
सपेराहरूले	səpeːɾaːhəɾuːleː	ok
सफ्टवेर	səpʰʈəweːɾə	ok
सबको	sʌbəkoː	ok
सबजना	sʌbəɟənaː	ok
सबैखाले	səbɛːkʰaːleː	ok
सबैजनालाई	səbɛːɟənaːlaːi	ok
सबैबाट	səbɛːbaːʈ	ok
सभाबाट	səbʰaːbaːʈ	ok
सभासदमा	səbʰaːsədəmaː	ok
सभ्यताका	səbʰjətaːkaː	ok
समउष्ण	səməʊʂɳə	ok
समकालिन	səməkaːlɪn	ok
समझदारीलाई	səməɟʰədaːɾɪːlaːi	ok
सममितीय	səməmɪtɪːjə	ok
समयक्रममा	səməjʌkɾəməmaː	ok
समयले	sʌməjəleː	ok
समयोचित	səməjoːcɪt	ok
समर्थकलाई	səmərrtʰəkəlaːi	ok
समर्थित	səmʌrrtʰɪt	ok
समष्टिको	səmʌʂʈɪkoː	ok
समाचारका	səmaːcaːɾəkaː	ok
समाचारहरूलाई	səmaːcaːɾəhəɾuːlaːi	ok
समाजशास्त्र	səmaːɟəʃaːstɾə	ok
समाजशास्त्रमा	səmaːɟəʃaːstɾəmaː	ok
समाजशास्त्री	səmaːɟəʃaːstɾi	ok
समातिए	səmaːtɪʲeː	ok
समातियो	səmaːtɪjoː	ok
समाधिस्थलहरू	səmaːdʰɪstʰələhəɾuː	ok
समाधिहरू	səmaːdʰɪhəɾuː	ok
समान्था	səmaːntʰaː	ok
समावेशको	səmaːweːʃəkoː	ok
समितिद्वारा	səmɪtɪdːwaːɾaː	ok
समितिबाट	səmɪtɪbaːʈ	ok
समितिमध्ये	səmɪtɪmʌdʰjeː	ok
समितिहरूमा	səmɪtɪhəɾuːmaː	ok
समिपमा	sʌmɪpəmaː	ok
समीक्षा	səmɪːkʂaː	ok
समीक्षित	səmɪːkʂɪt	ok
समुदायबाहेक	səmudaːjəbaːheːkə	ok
समुदायभित्र	səmudaːjəbʰɪtɾə	ok
समुदायहरूको	səmudaːjəhəɾuːkoː	ok
समुदायहरूले	səmudaːjəhəɾuːleː	ok
समुदाहरूलाई	səmudaːhəɾuːlaːi	ok
समुद्रकुमारीको	səmudɾəkumaːɾɪːkoː	ok
समुद्रले	səmudɾəleː	ok
समुराइ	səmuɾaːɪ	ok
समुहका	sʌmuhəkaː	ok
समूहकै	səmuːhəkɛː	ok
समूहहरू	səmuːhəhəɾuː	ok
समृद्धशाली	səmɾɪdːdʰəʃaːli	ok
सम्झन्छन्	səmɟʰʌncʰən	ok
सम्झन्छौ	səmɟʰʌncʰɔː	ok
सम्झाउँदै	səmɟʰaːũdɛː	ok
सम्झाउनुहुनेछ	səmɟʰaːʊnuhuneːcʰə	ok
सम्झाउने	səmɟʰaːʊneː	ok
सम्झाए	səmɟʰaːeː	ok
सम्झिइन्छ	səmɟʰɪʲɪncʰə	ok
सम्झिइन्थ्यो	səmɟʰɪʲɪntʰjoː	ok
सम्झिए	sʌmɟʰɪʲeː	ok
सम्झिरहन्छौँ	səmɟʰɪɾəhʌncʰɔ̃	ok
सम्झिरहेको	səmɟʰɪɾəheːkoː	ok
सम्पदाहरू	səmpədaːhəɾuː	ok
सम्पादकका	səmpaːdəkəkaː	ok
सम्पादकद्वारा	səmpaːdəkədːwaːɾaː	ok
सम्पादकहरूलाई	səmpaːdəkəhəɾuːlaːi	ok
सम्पादनलाई	səmpaːdənəlaːi	ok
सम्प्रदायभित्र	səmpɾədaːjəbʰɪtɾə	ok
सम्बन्धबाट	səmbəndʰəbaːʈ	ok
सम्बन्धले	səmbʌndʰəleː	ok
सम्बन्धविच्छेद	səmbəndʰəwɪccʰeːd	ok
सम्बन्धहरूलाई	səmbəndʰəhəɾuːlaːi	ok
सम्बन्धीको	səmbəndʰɪːkoː	ok
सम्भाव्य	səmbʰaːwjə	ok
सम्भाव्यतालाई	səmbʰaːwjʌtaːlaːi	ok
सम्भिए	sʌmbʰɪʲeː	ok
सम्भ्रान्त	səmbʰɾaːntə	ok
सम्माननीय	səmmaːnənɪːjə	ok
सम्मानपूर्ण	səmmaːnəpuːrrɳə	ok
सम्मानयुक्त	səmmaːnəjuktə	ok
सम्मानहरू	sʌmmaːnəhəɾuː	ok
सम्मेलनलाई	səmmeːlənəlaːi	ok
सम्राज्यहरू	səmɾaːɟjəhəɾuː	ok
सम्हालेका	səmhaːleːkaː	ok
सम्हालेपछि	səmhaːleːpəcʰɪ	ok
सयको	sʌjəkoː	ok
सयपत्री	səjəpʌtɾi	ok
सयौं	səjɔːn	ok
सरकारहरूको	səɾəkaːɾəhəɾuːkoː	ok
सरताप्रे	səɾətaːpɾeː	ok
सरवन	sʌɾəwən	ok
सर्किटको	sʌrrkɪʈəkoː	ok
सर्ग	sʌrrɡə	ok
सर्चलाइट	sərrcəlaːɪʈ	ok
सर्जियो	sʌrrɟɪjoː	ok
सर्पले	sʌrrpəleː	ok
सर्पेन्ट	sərrpeːnʈə	ok
सर्वत	sʌrrwt	ok
सर्वथा	sərrwtʰaː	ok
सर्वनामको	sərrwnaːməkoː	ok
सर्वस्व	sʌrrwsw	ok
सर्वेक्षणमा	sərrweːkʂəɳəmaː	ok
सलाद	səlaːd	ok
सलाफी	səlaːpʰi	ok
सल्यानीको	səljaːnɪːkoː	ok
सल्लाहमा	səlllaːhəmaː	ok
सवाई	səwaːi	ok
सवालहरू	səwaːləhəɾuː	ok
सवासय	səwaːsəjə	ok
सवै	səwɛː	ok
सस्ता	sʌstaː	ok
सस्तोमा	səstoːmaː	ok
सस्था	sʌstʰaː	ok
सहकर्मीहरू	səhəkərrmɪːhəɾuː	ok
सहदेव	səhədeːwə	ok
सहभागीहरूलाई	səhəbʰaːɡɪːhəɾuːlaːi	ok
सहमतिमा	sʌhəmətɪmaː	ok
सहमतिले	sʌhəmətɪleː	ok
सहरदेखि	səhəɾədeːkʰɪ	ok
सहरमध्ये	səhəɾəmʌdʰjeː	ok
सहरसँग	səhəɾəʃʌ̃ɡ	ok
सहरहरूको	səhəɾəhəɾuːkoː	ok
सहर्ष	səhʌrrʂə	ok
सहवर्गीय	səhəwərrɡɪːjə	ok
सहवास	səhəwaːs	ok
सहस्र	səhʌsɾə	ok
सहायको	səhaːjəkoː	ok
सहीद	səhɪːd	ok
साँखेजुङ	sãkʰeːɟuŋ	ok
साँखेजुङमा	sãkʰeːɟuŋəmaː	ok
साँझदेखि	sãɟʰʌdeːkʰɪ	ok
साँठगाँठलाई	sãʈʰʌɡãʈʰʌlaːiː	ok
साँपका	sãpʌkaː	ok
साँस्कृतिक	sãskɾɪtɪkə	ok
सांसारिक	saːnsaːɾɪkə	ok
साइज	saːɪɟ	ok
साइडबारमा	saːɪɖəbaːɾəmaː	ok
साइतलाई	saːɪtəlaːi	ok
साइराम	saːɪɾaːmə	ok
साउदले	saːʊdəleː	ok
साउन्डको	saːʊnɖəkoː	ok
साउन्डट्र्याकमा	saːʊnɖəʈrrjaːkəmaː	ok
साक्षात	saːkʂaːt	ok
सागरहरूको	saːɡəɾəhəɾuːkoː	ok
सागसब्जी	saːɡəsʌbɟi	ok
साङ्गोपाङ्गो	saːŋɡoːpaːŋɡoː	ok
साझेदार	saːɟʰeːdaːɾə	ok
साझेदारी	saːɟʰeːdaːɾi	ok
सातधारा	saːtədʰaːɾaː	ok
साताको	saːtaːkoː	ok
साताभित्र	saːtaːbʰɪtɾə	ok
सातामा	saːtaːmaː	ok
सादा	saːdaː	ok
साधक	saːdʰəkə	ok
साधारणत	saːdʰaːɾəɳət	ok
साध्य	saːdʰjə	ok
सानातिना	saːnaːtɪnaː	ok
सानाहरूलाई	saːnaːhəɾuːlaːi	ok
सान्तोसा	saːntoːsaː	ok
साभारको	saːbʰaːɾəkoː	ok
सामग्रीलाई	saːməɡɾɪːlaːi	ok
सामग्रीहरूबाट	saːməɡɾɪːhəɾuːbaːʈ	ok
सामन्तहरूले	saːməntəhəɾuːleː	ok
सामन्यतया	saːmʌnjətəjaː	ok
सामानको	saːmaːnəkoː	ok
सामुन्नेमा	saːmunneːmaː	ok
सारेका	saːɾeːkaː	ok
सारेको	saːɾeːkoː	ok
सारौं	saːɾɔːn	ok
सार्क	saːrrkə	ok
सार्थ	saːrrtʰə	ok
सार्दैमा	saːrrdɛːmaː	ok
सार्नको	saːrrnəkoː	ok
सार्नुहोला	saːrrnuhoːlaː	ok
सार्वभौमिक	saːrrwbʰɔːmɪkə	ok
सार्वभौमिकतामाथि	saːrrwbʰɔːmɪkətaːmaːtʰɪ	ok
सालीग्राम	saːlɪːɡɾaːmə	ok
साविकभन्दा	saːwɪkəbʰəndaː	ok
सासनी	saːsəniː	ok
सासूलगायतका	saːsuːləɡaːjətəkaː	ok
साहबको	saːhəbəkoː	ok
साहबले	saːhəbəleː	ok
साहायक	saːhaːjəkə	ok
साहिँली	saːhĩliː	ok
साहित्यप्रति	saːhɪtːjʌpɾətɪ	ok
साहित्याचार्य	saːhɪtːjaːcaːrrjə	ok
साहोन	saːhoːn	ok
सिंढी	sɪɳɖʰi	ok
सिंहनुको	sɪŋhənukoː	ok
सिएएफले	sɪʲeːeːpʰəleː	ok
सिएलबि	sɪʲeːləbɪ	ok
सिकन्दर	sɪkʌndəɾə	ok
सिकाइ	sɪkaːɪ	ok
सिकाउँथे	sɪkaːũtʰeː	ok
सिकागोमा	sɪkaːɡoːmaː	ok
सिकारका	sɪkaːɾəkaː	ok
सिकिस्त	sɪkɪstə	ok
सिग्देलको	sɪɡdeːləkoː	ok
सिङ	sɪŋ	ok
सिङको	sɪŋəkoː	ok
सिङगे	sɪŋəɡeː	ok
सिङ्गापुरका	sɪŋɡaːpuɾəkaː	ok
सिटको	sɪʈəkoː	ok
सिड्नीस्थित	sɪɖnɪːstʰɪt	ok
सितारा	sɪtaːɾaː	ok
सिदेनुन	sɪdeːnun	ok
सिद्धमातृका	sɪdːdʰəmaːtɾɪkaː	ok
सिद्धिनरसिंह	sɪdːdʰɪnəɾəsɪŋhə	ok
सिमरन	sɪməɾən	ok
सिमल	sɪməl	ok
सिमलचौर	sɪmələcɔːɾə	ok
सिमसार	sɪməsaːɾə	ok
सिमाङ्कन	sɪmaːŋkən	ok
सिमामा	sɪmaːmaː	ok
सिमी	sɪmi	ok
सिमेन्टको	sɪmeːnʈəkoː	ok
सिम्रौनगढका	sɪmɾɔːnəɡəɖʰəkaː	ok
सियोको	sɪjoːkoː	ok
सिर	sɪɾə	ok
सिरको	sɪɾəkoː	ok
सिरसिर	sɪɾəsɪɾə	ok
सिर्जनाका	sɪrrɟənaːkaː	ok
सिर्जनामा	sɪrrɟənaːmaː	ok
सिलगढी	sɪləɡəɖʰi	ok
सिलाई	sɪlaːi	ok
सिलिगुढी	sɪlɪɡuɖʰi	ok
सिलिबु	sɪlɪbu	ok
सिवाय	sɪwaːjə	ok
सिसपका	sɪsəpəkaː	ok
सिस्टमलाई	sɪsʈəməlaːi	ok
सीको	sɪːkoː	ok
सीतासँग	sɪːtaːʃʌ̃ɡ	ok
सीमासम्म	sɪːmaːsʌmmə	ok
सीमासुरक्षा	sɪːmaːsuɾʌkʂaː	ok
सुइज	suɪɟ	ok
सुई	sui	ok
सुकाइएको	sukaːɪʲeːkoː	ok
सुकाइन्छ	sukaːɪncʰə	ok
सुकौरा	sukɔːɾaː	ok
सुक्दैन	sukdɛːnə	ok
सुखदुःखको	sukʰəduhkʰəkoː	ok
सुखहरू	sukʰəhəɾuː	ok
सुगन्धवालको	suɡəndʰəwaːləkoː	ok
सुगमतापूर्वक	suɡəmətaːpuːrrwkʌ	ok
सुजान	suɟaːn	ok
सुझाउ	suɟʰaːʊ	ok
सुट	suʈ	ok
सुटआउट	suʈəaːʊʈ	ok
सुडसुडिया	suɖəsuɖɪjaː	ok
सुतथ	sutətʰ	ok
सुतुरमुर्ग	sutuɾəmurrɡə	ok
सुतेको	suteːkoː	ok
सुत्नुहुन्न	sutnuhunnə	ok
सुदाप	sudaːp	ok
सुदूरपश्चिम	suduːɾəpʌʃʃcɪmə	ok
सुदृढ	sudɾɪɖʰ	ok
सुधामय	sudʰaːməjə	ok
सुधारिएको	sudʰaːɾɪʲeːkoː	ok
सुधार्दै	sudʰaːrrdɛː	ok
सुनकोसीमा	sunəkoːsɪːmaː	ok
सुनखानीमा	sunəkʰaːnɪːmaː	ok
सुनबाट	sunəbaːʈ	ok
सुनवल	sunəwəl	ok
सुनाउँछिन्	sunaːũcʰɪn	ok
सुनाएका	sunaːeːkaː	ok
सुनाएर	sunaːeːɾə	ok
सुनिएकै	sunɪʲeːkɛː	ok
सुनियोजित	sunɪjoːɟɪt	ok
सुने	suneː	ok
सुनेका	suneːkaː	ok
सुन्दरतम	sundəɾətəmə	ok
सुन्धारालाई	sundʰaːɾaːlaːi	ok
सुन्नाले	sunnaːleː	ok
सुन्निनु	sunnɪnuʲu	ok
सुन्निने	sunnɪneː	ok
सुन्नु	sunnuʲu	ok
सुन्नेसम्म	sunneːsʌmmə	ok
सुपथ	supətʰ	ok
सुप्रिम	supɾɪmə	ok
सुफी	supʰi	ok
सुमतिको	sumətɪkoː	ok
सुमात्रा	sumaːtɾaː	ok
सुमार्गीद्वारा	sumaːrrɡɪːdːwaːɾaː	ok
सुम्पनु	sumpənu	ok
सुरक्षासम्बद्ध	suɾəkʂaːsəmbʌdːdʰə	ok
सुरमुनि	suɾəmunɪ	ok
सुरविर	suɾəwɪɾə	ok
सुरीले	suɾɪːleː	ok
सुरुङमार्फत	suɾuŋəmaːrrpʰət	ok
सुरुङ्गा	suɾuŋɡaː	ok
सुरुवातमै	suɾuwaːtəmɛː	ok
सुरुवातलाई	suɾuwaːtəlaːi	ok
सुरूङ्गा	suɾuːŋɡaː	ok
सुरेन्द्र	suɾeːndɾə	ok
सुरौदी	suɾɔːdi	ok
सुर्को	surrkoː	ok
सुवेदीका	suweːdɪːkaː	ok
सुवेदीको	suweːdɪːkoː	ok
सुवेदीजी	suweːdɪːɟiː	ok
सुशिक्षित	suʃɪkʂɪt	ok
सुशीला	suʃɪːlaː	ok
सुसारेको	susaːɾeːkoː	ok
सुसारेहरू	susaːɾeːhəɾuː	ok
सुस्त	sustə	ok
सुहार्तो	suhaːrrtoː	ok
सूक्ष्मजीव	suːkʂməɟɪːwə	ok
सूचनाका	suːcənaːkaː	ok
सूचनामूलक	suːcənaːmuːləkə	ok
सूचि	suːcɪ	ok
सूचिकृत	suːcɪkɾɪt	ok
सूचीकरण	suːcɪːkəɾəɳ	ok
सूचीका	suːcɪːkaː	ok
सूचीलाई	suːcɪːlaːi	ok
सूत्रहरू	suːtɾəhəɾuː	ok
सूर्यकुमार	suːrrjəkumaːɾə	ok
सूर्यदेव	suːrrjədeːwə	ok
सूर्यभक्त	suːrrjəbʰʌktə	ok
सूर्यमती	suːrrjəməti	ok
सूर्यमा	suːrrjəmaː	ok
सूर्योदयको	suːrrjoːdəjəkoː	ok
सृजनाले	sɾɪɟənaːleː	ok
सृष्टिकाका	sɾɪʂʈɪkaːkaː	ok
सृष्टिक्रम	sɾɪʂʈɪkɾəmə	ok
सेकिएर	seːkɪʲeːɾə	ok
सेक्रोहोङको	seːkɾoːhoːŋəkoː	ok
सेगनको	seːɡənəkoː	ok
सेटमा	seːʈəmaː	ok
सेटिङ	seːʈɪŋ	ok
सेतै	seːtɛː	ok
सेनाद्वारा	seːnaːdːwaːɾaː	ok
सेनाबाटै	seːnaːbaːʈɛː	ok
सेनाहरूको	seːnaːhəɾuːkoː	ok
सेन्ट्रल	seːnʈɾəl	ok
सेन्डी	seːnɖi	ok
सेन्सेई	seːnseːiː	ok
सेब्रु	seːbɾu	ok
सेमेट्री	seːmeːʈɾi	ok
सेरको	seːɾəkoː	ok
सेरबानी	seːɾəbaːni	ok
सेरबानीको	seːɾəbaːnɪːkoː	ok
सेरामिक्स	seːɾaːmɪksə	ok
सेरुलियम	seːɾulɪjəmə	ok
सेलाइने	seːlaːɪneː	ok
सेलाएर	seːlaːeːɾə	ok
सेलायो	seːlaːjoː	ok
सेलो	seːloː	ok
सेल्वेसनको	seːlweːsənəkoː	ok
सेल्सियससम्म	seːlsɪjəsəsʌmmə	ok
सेवाग्राहीलाई	seːwaːɡɾaːhɪːlaːiː	ok
सेवानिवृत्त	seːwaːnɪwɾɪttə	ok
सेवाबाट	seːwaːbaːʈ	ok
सेवासँग	seːwaːʃʌ̃ɡ	ok
सेवाहरूमा	seːwaːhəɾuːmaː	ok
सैनिकका	sɛːnɪkəkaː	ok
सैनिकमा	sɛːnɪkəmaː	ok
सैम	sɛːmə	ok
सोधकर्ता	soːdʰəkʌrrtaː	ok
सोधिदेओस्	soːdʰɪdeːoːs	ok
सोध्नुभयो	soːdʰnubʰəjoː	ok
सोनेराले	soːneːɾaːleː	ok
सोमा	soːmaː	ok
सोरेनका	soːɾeːnəkaː	ok
सोरेनले	soːɾeːnəleː	ok
सोलुको	soːlukoː	ok
सोवेटो	soːweːʈoː	ok
सोसाइटीमा	soːsaːɪʈɪːmaː	ok
सौम्य	sɔːmmjə	ok
स्कलिन	skʌlɪn	ok
स्काउटको	skaːʊʈəkoː	ok
